int unit1_0[76][6]={
91, 1, 103, 1, 25, 1, 
34, 0, 26, 0, 25, 1, 
21, 0, 144, 0, 22, 1, 
95, 1, 79, 1, 22, 1, 
23, 0, 102, 0, 22, 1, 
109, 1, 85, 0, 22, 1, 
145, 1, 143, 1, 77, 0, 
145, 1, 70, 1, 93, 0, 
102, 1, 123, 0, 44, 0, 
102, 1, 24, 0, 94, 0, 
102, 1, 60, 1, 114, 1, 
102, 1, 34, 1, 9, 1, 
102, 1, 102, 1, 8, 0, 
90, 1, 136, 0, 118, 1, 
26, 1, 148, 1, 118, 1, 
27, 0, 5, 0, 118, 1, 
49, 0, 72, 1, 118, 1, 
93, 0, 18, 1, 118, 1, 
105, 0, 77, 1, 118, 1, 
12, 1, 3, 1, 118, 1, 
106, 0, 5, 1, 118, 1, 
66, 1, 30, 0, 118, 1, 
135, 1, 5, 0, 118, 1, 
31, 0, 46, 0, 57, 0, 
37, 1, 33, 1, 57, 0, 
23, 0, 25, 0, 57, 0, 
119, 1, 55, 1, 57, 0, 
21, 0, 71, 0, 15, 0, 
67, 0, 89, 0, 15, 0, 
100, 0, 77, 1, 15, 0, 
58, 0, 92, 1, 15, 0, 
40, 0, 134, 0, 15, 0, 
38, 1, 78, 1, 4, 0, 
113, 1, 134, 1, 4, 0, 
92, 1, 93, 0, 4, 0, 
60, 0, 65, 1, 4, 0, 
131, 0, 76, 0, 4, 0, 
131, 0, 93, 1, 4, 0, 
60, 0, 141, 0, 4, 0, 
99, 1, 52, 1, 4, 0, 
132, 0, 129, 0, 4, 0, 
20, 1, 121, 0, 100, 1, 
7, 1, 141, 1, 100, 1, 
103, 1, 53, 1, 100, 1, 
58, 1, 90, 1, 100, 1, 
138, 0, 60, 1, 100, 1, 
5, 0, 146, 0, 100, 1, 
113, 1, 72, 1, 100, 1, 
53, 1, 136, 0, 30, 0, 
29, 0, 74, 1, 30, 0, 
37, 0, 81, 0, 30, 0, 
134, 1, 139, 1, 30, 0, 
83, 0, 16, 1, 30, 0, 
26, 0, 117, 0, 30, 0, 
139, 1, 107, 0, 30, 0, 
96, 0, 118, 1, 30, 0, 
14, 1, 123, 1, 30, 0};
int unit2_0[49][6]={
10, 1, 138, 0, 0, 0,
68, 1, 48, 0, 0, 0,
47, 1, 15, 0, 0, 0,
56, 0, 22, 0, 0, 0,
104, 0, 97, 0, 138, 0, 
37, 0, 80, 0, 138, 0, 
84, 0, 55, 0, 138, 0, 
141, 0, 85, 1, 138, 0, 
47, 1, 112, 0, 25, 1, 
47, 1, 66, 0, 149, 1, 
47, 1, 122, 0, 95, 1, 
47, 1, 105, 0, 127, 0, 
47, 1, 44, 0, 23, 1, 
47, 1, 59, 1, 33, 0, 
47, 1, 74, 0, 49, 1, 
47, 1, 149, 1, 109, 1, 
47, 1, 61, 0, 112, 1, 
47, 1, 116, 0, 110, 1, 
47, 1, 101, 1, 45, 1, 
47, 1, 40, 1, 75, 1, 
56, 0, 40, 1, 113, 1, 
56, 0, 103, 1, 65, 0, 
56, 0, 84, 0, 89, 0, 
56, 0, 1, 1, 25, 1, 
56, 0, 116, 1, 23, 0, 
80, 1, 109, 0, 15, 0, 
16, 0, 111, 1, 15, 0, 
124, 1, 88, 0, 15, 0, 
68, 1, 23, 0, 10, 1, 
68, 1, 73, 1, 28, 0, 
68, 1, 27, 1, 56, 0, 
68, 1, 60, 1, 83, 0, 
68, 1, 29, 0, 76, 0, 
68, 1, 117, 0, 130, 1, 
68, 1, 23, 1, 70, 0, 
68, 1, 68, 1, 52, 0, 
68, 1, 108, 0, 38, 0, 
68, 1, 120, 1, 71, 1, 
22, 0, 34, 1, 35, 1, 
22, 0, 13, 0, 125, 0, 
22, 0, 125, 0, 88, 0, 
22, 0, 117, 1, 147, 0, 
54, 1, 24, 0, 48, 0, 
46, 1, 58, 0, 48, 0, 
19, 1, 9, 1, 48, 0, 
67, 1, 71, 0, 48, 0, 
10, 1, 144, 0, 38, 0, 
10, 1, 77, 1, 94, 0, 
10, 1, 82, 1, 55, 0};
int unit2_1[52][6]={
116, 1, 107, 1, 0, 0,
48, 0, 54, 0, 0, 0,
17, 0, 1, 0, 0, 0,
17, 0, 145, 1, 30, 0, 
17, 0, 4, 0, 115, 1, 
17, 0, 22, 1, 25, 1, 
17, 0, 57, 0, 102, 1, 
17, 0, 118, 1, 100, 1, 
17, 0, 15, 0, 105, 1, 
1, 0, 135, 0, 148, 0, 
1, 0, 95, 1, 55, 0, 
1, 0, 67, 0, 5, 1, 
1, 0, 98, 0, 133, 1, 
1, 0, 86, 0, 44, 0, 
1, 0, 29, 1, 143, 1, 
1, 0, 81, 1, 21, 0, 
1, 0, 137, 0, 25, 1, 
1, 0, 134, 1, 37, 0, 
1, 0, 97, 1, 26, 1, 
54, 0, 23, 0, 10, 1, 
54, 0, 73, 1, 28, 0, 
54, 0, 27, 1, 56, 0, 
54, 0, 60, 1, 83, 0, 
54, 0, 29, 0, 76, 0, 
54, 0, 117, 0, 130, 1, 
54, 0, 23, 1, 70, 0, 
54, 0, 68, 1, 52, 0, 
54, 0, 108, 0, 38, 0, 
54, 0, 120, 1, 71, 1, 
48, 0, 24, 0, 67, 1, 
48, 0, 26, 0, 57, 0, 
48, 0, 68, 0, 24, 0, 
48, 0, 43, 1, 14, 0, 
48, 0, 145, 1, 24, 1, 
48, 0, 129, 1, 116, 1, 
48, 0, 57, 0, 34, 0, 
48, 0, 130, 0, 19, 1, 
48, 0, 103, 0, 137, 0, 
36, 1, 90, 1, 116, 1, 
96, 0, 36, 0, 116, 1, 
26, 0, 114, 0, 116, 1, 
139, 1, 145, 0, 116, 1, 
104, 1, 58, 0, 116, 1, 
33, 1, 29, 0, 116, 1, 
80, 1, 114, 0, 107, 1, 
120, 0, 52, 1, 107, 1, 
133, 0, 29, 1, 107, 1, 
41, 1, 85, 1, 107, 1, 
146, 1, 78, 0, 107, 1, 
135, 1, 109, 1, 107, 1, 
110, 1, 15, 1, 107, 1, 
68, 1, 23, 0, 107, 1};
int unit3_0[45][6]={
83, 0, 36, 1, 0, 0,
91, 1, 15, 0, 0, 0,
44, 0, 130, 0, 0, 0,
91, 1, 112, 0, 25, 1, 
91, 1, 66, 0, 149, 1, 
91, 1, 122, 0, 95, 1, 
91, 1, 105, 0, 127, 0, 
91, 1, 44, 0, 23, 1, 
91, 1, 59, 1, 33, 0, 
91, 1, 74, 0, 49, 1, 
91, 1, 149, 1, 109, 1, 
91, 1, 61, 0, 112, 1, 
91, 1, 116, 0, 110, 1, 
91, 1, 101, 1, 45, 1, 
91, 1, 40, 1, 75, 1, 
98, 1, 132, 0, 83, 0, 
150, 0, 115, 1, 83, 0, 
5, 1, 109, 0, 83, 0, 
34, 0, 108, 1, 83, 0, 
107, 0, 96, 0, 83, 0, 
35, 0, 16, 0, 83, 0, 
130, 0, 51, 1, 43, 1, 
130, 0, 86, 0, 145, 1, 
130, 0, 59, 1, 23, 0, 
130, 0, 36, 1, 55, 1, 
130, 0, 77, 1, 86, 1, 
36, 1, 49, 1, 34, 0, 
36, 1, 63, 0, 27, 1, 
36, 1, 51, 0, 106, 0, 
36, 1, 124, 1, 88, 1, 
36, 1, 24, 0, 103, 0, 
36, 1, 18, 1, 69, 0, 
36, 1, 122, 0, 16, 0, 
129, 0, 45, 0, 15, 0, 
69, 0, 97, 0, 15, 0, 
61, 1, 136, 1, 15, 0, 
33, 1, 47, 1, 15, 0, 
49, 1, 138, 0, 15, 0, 
44, 0, 132, 1, 52, 0, 
44, 0, 4, 1, 90, 1, 
44, 0, 37, 0, 97, 0, 
44, 0, 74, 1, 146, 0, 
44, 0, 48, 1, 117, 0, 
44, 0, 102, 1, 83, 0, 
44, 0, 93, 1, 32, 0};
int unit3_1[52][6]={
100, 0, 12, 1, 0, 0,
54, 0, 147, 0, 0, 0,
34, 0, 113, 0, 0, 0,
51, 0, 27, 0, 100, 0, 
138, 0, 123, 1, 100, 0, 
140, 1, 5, 0, 100, 0, 
36, 1, 135, 0, 100, 0, 
66, 0, 18, 1, 100, 0, 
77, 1, 85, 1, 100, 0, 
62, 0, 150, 0, 100, 0, 
59, 0, 121, 0, 100, 0, 
113, 0, 56, 1, 35, 1, 
113, 0, 46, 1, 135, 1, 
113, 0, 125, 1, 11, 1, 
113, 0, 139, 1, 103, 1, 
113, 0, 57, 1, 9, 1, 
113, 0, 124, 0, 82, 0, 
113, 0, 37, 1, 38, 1, 
147, 0, 24, 0, 67, 1, 
147, 0, 26, 0, 57, 0, 
147, 0, 68, 0, 24, 0, 
147, 0, 43, 1, 14, 0, 
147, 0, 145, 1, 24, 1, 
147, 0, 129, 1, 116, 1, 
147, 0, 57, 0, 34, 0, 
147, 0, 130, 0, 19, 1, 
147, 0, 103, 0, 137, 0, 
12, 1, 122, 1, 71, 1, 
12, 1, 98, 0, 33, 1, 
12, 1, 7, 0, 115, 1, 
12, 1, 69, 1, 133, 0, 
12, 1, 1, 1, 118, 1, 
12, 1, 95, 0, 138, 0, 
12, 1, 134, 1, 37, 1, 
12, 1, 132, 1, 113, 1, 
12, 1, 28, 0, 110, 1, 
34, 0, 150, 1, 64, 1, 
34, 0, 142, 1, 140, 1, 
34, 0, 40, 1, 22, 1, 
34, 0, 115, 0, 134, 1, 
34, 0, 94, 1, 67, 0, 
34, 0, 22, 0, 78, 1, 
34, 0, 136, 0, 18, 0, 
34, 0, 60, 1, 64, 1, 
34, 0, 84, 1, 140, 1, 
34, 0, 58, 1, 8, 1, 
34, 0, 100, 1, 132, 1, 
34, 0, 49, 0, 39, 1, 
34, 0, 118, 0, 72, 1, 
54, 0, 16, 0, 49, 0, 
54, 0, 140, 1, 56, 0, 
54, 0, 11, 0, 84, 0};
int unit4_0[93][6]={
1, 1, 115, 1, 0, 0,
133, 0, 68, 1, 0, 0,
57, 0, 123, 0, 0, 0,
7, 0, 48, 0, 0, 0,
132, 0, 20, 1, 0, 0,
24, 0, 92, 0, 0, 0,
49, 0, 139, 1, 0, 0,
138, 0, 38, 1, 115, 1, 
140, 0, 116, 1, 115, 1, 
87, 0, 8, 0, 115, 1, 
88, 1, 37, 1, 115, 1, 
17, 0, 2, 1, 115, 1, 
128, 1, 88, 1, 115, 1, 
48, 0, 52, 1, 96, 1, 
48, 0, 13, 0, 145, 1, 
48, 0, 118, 0, 141, 1, 
48, 0, 101, 0, 43, 0, 
48, 0, 38, 1, 62, 0, 
48, 0, 74, 0, 94, 0, 
71, 0, 73, 1, 132, 0, 
139, 1, 50, 1, 132, 0, 
27, 1, 125, 0, 132, 0, 
114, 0, 61, 0, 132, 0, 
92, 0, 78, 1, 144, 1, 
92, 0, 145, 1, 54, 1, 
92, 0, 129, 1, 39, 1, 
7, 0, 23, 0, 10, 1, 
7, 0, 73, 1, 28, 0, 
7, 0, 27, 1, 56, 0, 
7, 0, 60, 1, 83, 0, 
7, 0, 29, 0, 76, 0, 
7, 0, 117, 0, 130, 1, 
7, 0, 23, 1, 70, 0, 
7, 0, 68, 1, 52, 0, 
7, 0, 108, 0, 38, 0, 
7, 0, 120, 1, 71, 1, 
139, 1, 83, 1, 34, 0, 
139, 1, 28, 0, 123, 1, 
139, 1, 74, 0, 15, 1, 
139, 1, 94, 0, 67, 0, 
139, 1, 138, 0, 91, 0, 
123, 0, 123, 0, 44, 0, 
123, 0, 24, 0, 94, 0, 
123, 0, 60, 1, 114, 1, 
123, 0, 34, 1, 9, 1, 
123, 0, 102, 1, 8, 0, 
54, 1, 24, 0, 133, 0, 
46, 1, 58, 0, 133, 0, 
19, 1, 9, 1, 133, 0, 
67, 1, 71, 0, 133, 0, 
24, 0, 19, 0, 35, 1, 
24, 0, 115, 0, 93, 0, 
24, 0, 75, 1, 63, 0, 
24, 0, 134, 1, 39, 1, 
24, 0, 127, 0, 43, 0, 
24, 0, 112, 0, 34, 0, 
24, 0, 58, 0, 105, 0, 
24, 0, 67, 1, 141, 1, 
38, 1, 78, 1, 1, 1, 
113, 1, 134, 1, 1, 1, 
92, 1, 93, 0, 1, 1, 
60, 0, 65, 1, 1, 1, 
131, 0, 76, 0, 1, 1, 
131, 0, 93, 1, 1, 1, 
60, 0, 141, 0, 1, 1, 
99, 1, 52, 1, 1, 1, 
132, 0, 129, 0, 1, 1, 
57, 0, 49, 1, 28, 0, 
57, 0, 138, 0, 12, 0, 
57, 0, 14, 1, 145, 0, 
20, 1, 130, 1, 52, 0, 
20, 1, 144, 0, 90, 0, 
20, 1, 104, 1, 98, 1, 
20, 1, 98, 0, 11, 0, 
20, 1, 135, 1, 143, 0, 
20, 1, 135, 1, 108, 1, 
20, 1, 99, 0, 65, 0, 
20, 1, 100, 1, 113, 1, 
68, 1, 113, 0, 71, 0, 
68, 1, 63, 1, 44, 0, 
68, 1, 95, 0, 41, 0, 
68, 1, 37, 1, 71, 1, 
68, 1, 144, 1, 134, 0, 
68, 1, 98, 0, 17, 1, 
68, 1, 36, 1, 150, 1, 
68, 1, 75, 0, 92, 0, 
68, 1, 80, 1, 102, 1, 
68, 1, 90, 1, 111, 0, 
82, 0, 6, 0, 49, 0, 
103, 1, 81, 0, 49, 0, 
101, 0, 98, 1, 49, 0, 
65, 0, 55, 0, 49, 0, 
90, 1, 30, 0, 49, 0};
int unit4_1[45][6]={
90, 1, 130, 1, 0, 0,
66, 0, 148, 0, 0, 0,
38, 1, 74, 1, 0, 0,
9, 1, 112, 1, 74, 1, 
144, 1, 46, 1, 74, 1, 
138, 1, 144, 0, 74, 1, 
46, 0, 8, 0, 74, 1, 
66, 1, 98, 1, 74, 1, 
12, 1, 32, 1, 74, 1, 
46, 1, 9, 0, 74, 1, 
108, 0, 48, 1, 74, 1, 
148, 0, 39, 0, 26, 0, 
148, 0, 90, 0, 51, 0, 
148, 0, 38, 0, 98, 1, 
148, 0, 143, 0, 27, 1, 
148, 0, 140, 1, 80, 0, 
148, 0, 131, 1, 109, 1, 
148, 0, 129, 1, 143, 0, 
148, 0, 42, 1, 93, 0, 
148, 0, 60, 1, 74, 1, 
148, 0, 100, 0, 30, 0, 
27, 1, 5, 1, 38, 1, 
45, 0, 62, 0, 38, 1, 
49, 1, 15, 1, 38, 1, 
32, 1, 93, 0, 38, 1, 
55, 1, 14, 1, 38, 1, 
7, 1, 94, 0, 38, 1, 
144, 0, 132, 1, 130, 1, 
52, 1, 83, 0, 130, 1, 
82, 1, 104, 1, 130, 1, 
66, 1, 51, 0, 130, 1, 
20, 1, 134, 1, 90, 1, 
61, 0, 76, 1, 90, 1, 
51, 1, 42, 1, 90, 1, 
26, 1, 44, 0, 90, 1, 
26, 0, 142, 1, 90, 1, 
135, 0, 65, 0, 90, 1, 
54, 1, 19, 1, 90, 1, 
44, 0, 3, 0, 90, 1, 
66, 0, 26, 1, 100, 0, 
66, 0, 32, 0, 84, 1, 
66, 0, 85, 0, 150, 0, 
66, 0, 114, 0, 109, 1, 
66, 0, 108, 0, 141, 1, 
66, 0, 7, 0, 137, 0};
int unit5_0[86][6]={
32, 0, 146, 1, 0, 0,
100, 0, 27, 0, 0, 0,
12, 0, 140, 1, 0, 0,
146, 0, 118, 0, 0, 0,
100, 0, 135, 1, 0, 0,
140, 1, 52, 1, 142, 1, 
140, 1, 124, 1, 148, 0, 
140, 1, 77, 0, 76, 1, 
140, 1, 38, 0, 32, 1, 
140, 1, 9, 1, 104, 0, 
140, 1, 100, 0, 3, 1, 
140, 1, 110, 0, 141, 0, 
140, 1, 143, 0, 104, 0, 
100, 0, 96, 0, 37, 0, 
100, 0, 42, 0, 92, 0, 
100, 0, 40, 0, 95, 0, 
100, 0, 56, 0, 48, 1, 
100, 0, 123, 0, 17, 0, 
100, 0, 83, 1, 63, 0, 
100, 0, 20, 0, 125, 0, 
100, 0, 140, 0, 48, 0, 
100, 0, 66, 1, 143, 0, 
100, 0, 8, 1, 109, 1, 
100, 0, 59, 1, 87, 1, 
100, 0, 120, 0, 33, 0, 
100, 0, 141, 1, 106, 1, 
100, 0, 21, 0, 42, 1, 
146, 1, 87, 0, 31, 0, 
146, 1, 74, 1, 43, 1, 
146, 1, 131, 0, 61, 1, 
146, 1, 38, 0, 12, 1, 
146, 1, 93, 0, 74, 0, 
146, 1, 16, 1, 95, 1, 
146, 1, 122, 0, 121, 0, 
27, 0, 122, 1, 71, 1, 
27, 0, 98, 0, 33, 1, 
27, 0, 7, 0, 115, 1, 
27, 0, 69, 1, 133, 0, 
27, 0, 1, 1, 118, 1, 
27, 0, 95, 0, 138, 0, 
27, 0, 134, 1, 37, 1, 
27, 0, 132, 1, 113, 1, 
27, 0, 28, 0, 110, 1, 
135, 1, 122, 1, 71, 1, 
135, 1, 98, 0, 33, 1, 
135, 1, 7, 0, 115, 1, 
135, 1, 69, 1, 133, 0, 
135, 1, 1, 1, 118, 1, 
135, 1, 95, 0, 138, 0, 
135, 1, 134, 1, 37, 1, 
135, 1, 132, 1, 113, 1, 
135, 1, 28, 0, 110, 1, 
146, 0, 59, 0, 53, 1, 
146, 0, 1, 1, 100, 1, 
146, 0, 96, 0, 145, 0, 
146, 0, 67, 1, 29, 1, 
20, 1, 140, 1, 100, 0, 
17, 1, 148, 0, 100, 0, 
12, 0, 36, 1, 100, 0, 
122, 1, 86, 1, 100, 0, 
130, 0, 65, 0, 100, 0, 
29, 0, 129, 0, 100, 0, 
121, 0, 29, 1, 12, 0, 
61, 1, 129, 0, 12, 0, 
98, 1, 124, 0, 12, 0, 
97, 0, 69, 0, 12, 0, 
27, 1, 48, 0, 12, 0, 
13, 1, 41, 1, 12, 0, 
1, 0, 116, 1, 12, 0, 
98, 0, 36, 1, 12, 0, 
80, 1, 39, 1, 12, 0, 
109, 1, 61, 0, 12, 0, 
130, 1, 74, 1, 32, 0, 
111, 0, 68, 1, 32, 0, 
138, 0, 22, 0, 32, 0, 
21, 0, 93, 0, 32, 0, 
65, 0, 129, 0, 32, 0, 
118, 0, 32, 0, 0, 0, 
118, 0, 89, 1, 106, 0, 
118, 0, 8, 0, 109, 0, 
118, 0, 101, 0, 69, 0, 
118, 0, 84, 1, 150, 0, 
118, 0, 116, 0, 78, 0, 
118, 0, 122, 0, 31, 0, 
118, 0, 119, 0, 78, 0, 
76, 1, 126, 1, 32, 0};
int unit5_1[98][6]={
89, 1, 128, 1, 0, 0,
27, 1, 74, 0, 0, 0,
109, 0, 36, 0, 0, 0,
17, 1, 67, 0, 0, 0,
117, 1, 70, 0, 0, 0,
100, 0, 106, 0, 0, 0,
128, 0, 55, 0, 67, 0, 
53, 1, 69, 0, 67, 0, 
27, 1, 123, 0, 67, 0, 
10, 1, 143, 0, 67, 0, 
1, 0, 2, 1, 67, 0, 
122, 1, 129, 1, 67, 0, 
122, 0, 70, 0, 67, 0, 
12, 0, 51, 0, 74, 0, 
19, 0, 29, 1, 74, 0, 
58, 0, 57, 0, 74, 0, 
109, 0, 44, 0, 84, 1, 
109, 0, 77, 0, 78, 0, 
109, 0, 45, 0, 101, 1, 
109, 0, 55, 1, 44, 1, 
109, 0, 107, 0, 90, 1, 
109, 0, 12, 0, 135, 0, 
109, 0, 3, 0, 83, 0, 
109, 0, 150, 1, 133, 1, 
109, 0, 33, 1, 110, 0, 
109, 0, 98, 0, 140, 0, 
109, 0, 26, 0, 33, 1, 
17, 1, 92, 0, 11, 0, 
17, 1, 54, 1, 24, 0, 
17, 1, 25, 1, 39, 1, 
17, 1, 84, 0, 149, 0, 
17, 1, 141, 1, 92, 1, 
17, 1, 118, 1, 29, 1, 
17, 1, 68, 0, 71, 0, 
117, 1, 46, 0, 93, 1, 
117, 1, 96, 1, 85, 0, 
117, 1, 51, 1, 114, 0, 
117, 1, 99, 0, 124, 1, 
117, 1, 85, 1, 76, 0, 
117, 1, 14, 0, 34, 0, 
117, 1, 63, 0, 15, 0, 
117, 1, 73, 0, 144, 1, 
117, 1, 30, 1, 93, 0, 
117, 1, 43, 0, 149, 0, 
27, 1, 114, 0, 53, 1, 
27, 1, 29, 0, 145, 0, 
27, 1, 130, 1, 146, 0, 
27, 1, 32, 1, 43, 1, 
27, 1, 123, 0, 62, 0, 
27, 1, 60, 1, 66, 1, 
27, 1, 121, 0, 69, 1, 
27, 1, 4, 1, 38, 1, 
37, 1, 52, 0, 128, 1, 
84, 0, 22, 1, 128, 1, 
129, 1, 20, 1, 128, 1, 
67, 0, 105, 0, 128, 1, 
96, 0, 106, 0, 128, 1, 
103, 1, 78, 1, 128, 1, 
106, 0, 122, 1, 71, 1, 
106, 0, 98, 0, 33, 1, 
106, 0, 7, 0, 115, 1, 
106, 0, 69, 1, 133, 0, 
106, 0, 1, 1, 118, 1, 
106, 0, 95, 0, 138, 0, 
106, 0, 134, 1, 37, 1, 
106, 0, 132, 1, 113, 1, 
106, 0, 28, 0, 110, 1, 
100, 0, 34, 0, 93, 1, 
100, 0, 96, 0, 11, 1, 
100, 0, 27, 1, 141, 1, 
100, 0, 79, 0, 13, 1, 
36, 0, 86, 0, 98, 1, 
36, 0, 60, 0, 87, 1, 
36, 0, 51, 1, 37, 0, 
36, 0, 98, 1, 108, 0, 
36, 0, 20, 1, 125, 0, 
36, 0, 55, 0, 37, 0, 
36, 0, 131, 1, 66, 1, 
36, 0, 15, 1, 149, 1, 
36, 0, 116, 0, 135, 1, 
36, 0, 27, 1, 8, 1, 
36, 0, 114, 0, 148, 1, 
36, 0, 96, 1, 33, 1, 
36, 0, 85, 0, 25, 0, 
36, 0, 140, 0, 61, 0, 
85, 0, 78, 1, 70, 0, 
48, 1, 130, 1, 70, 0, 
10, 1, 124, 1, 70, 0, 
99, 0, 122, 0, 70, 0, 
14, 0, 94, 1, 70, 0, 
26, 0, 145, 0, 70, 0, 
17, 0, 55, 0, 89, 1, 
114, 0, 108, 1, 89, 1, 
114, 1, 87, 0, 89, 1, 
38, 1, 107, 1, 89, 1, 
87, 0, 89, 1, 89, 1, 
29, 1, 37, 0, 89, 1, 
46, 1, 63, 1, 89, 1};
int unit6_0[38][6]={
117, 1, 134, 0, 0, 0,
139, 0, 82, 0, 0, 0,
139, 1, 82, 0, 0, 0,
139, 0, 90, 0, 104, 1, 
139, 0, 26, 1, 131, 1, 
139, 0, 7, 0, 71, 1, 
139, 0, 55, 0, 138, 1, 
139, 1, 90, 0, 104, 1, 
139, 1, 26, 1, 131, 1, 
139, 1, 7, 0, 71, 1, 
139, 1, 55, 0, 138, 1, 
85, 0, 78, 1, 134, 0, 
48, 1, 130, 1, 134, 0, 
10, 1, 124, 1, 134, 0, 
99, 0, 122, 0, 134, 0, 
14, 0, 94, 1, 134, 0, 
26, 0, 145, 0, 134, 0, 
117, 1, 113, 1, 115, 0, 
117, 1, 139, 1, 145, 0, 
117, 1, 110, 0, 63, 1, 
117, 1, 20, 1, 130, 0, 
117, 1, 39, 1, 92, 1, 
117, 1, 100, 1, 37, 1, 
117, 1, 17, 1, 37, 0, 
82, 0, 10, 1, 101, 1, 
82, 0, 134, 1, 145, 0, 
82, 0, 103, 1, 52, 0, 
82, 0, 50, 1, 20, 0, 
82, 0, 34, 1, 103, 1, 
82, 0, 75, 0, 128, 1, 
82, 0, 145, 0, 107, 0, 
82, 0, 63, 0, 21, 0, 
82, 0, 4, 0, 49, 0, 
82, 0, 82, 0, 0, 0, 
103, 1, 81, 0, 82, 0, 
101, 0, 98, 1, 82, 0, 
65, 0, 55, 0, 82, 0, 
90, 1, 30, 0, 82, 0};
int unit6_1[57][6]={
64, 0, 14, 0, 0, 0,
148, 0, 52, 0, 0, 0,
44, 0, 102, 1, 0, 0,
96, 1, 109, 0, 0, 0,
64, 0, 124, 1, 137, 1, 
64, 0, 55, 1, 74, 0, 
64, 0, 123, 1, 145, 0, 
64, 0, 34, 0, 126, 1, 
102, 1, 51, 1, 43, 1, 
102, 1, 86, 0, 145, 1, 
102, 1, 59, 1, 23, 0, 
102, 1, 36, 1, 55, 1, 
102, 1, 77, 1, 86, 1, 
148, 0, 142, 1, 12, 1, 
148, 0, 83, 0, 90, 0, 
148, 0, 7, 1, 96, 1, 
